0.204081632653     2837.65431637     112.193882575     6708.67166498     5032.34521709     114.844143898     9298.43663544
0.612244897959     2421.42168979     30.6116648681     8244.45339804     6153.0435845     30.7985055132     20808.247442
1.02040816327     958.62569991     17.2543381733     2596.97598429     2003.0803008     17.3760364151     7312.95878348
1.42857142857     595.054434666     9.21186581908     1772.5975365     1186.0612269     10.5229203318     3352.8745851
1.83673469388     359.75796615     8.30175417332     1007.41596057     747.420688533     8.39127056745     1875.70485127
2.24489795918     312.793013255     6.73607733011     798.222582885     841.036297915     6.72024761767     2704.43376104
2.65306122449     243.790586805     5.88655207182     738.355468233     583.887651271     5.64807347794     1591.0841087
3.0612244898     243.651164483     3.72447295354     713.987993773     556.774423046     3.71367844518     1701.99776106
3.4693877551     170.284359442     3.53225009038     459.09301728     382.341953376     3.58819614428     1087.81413282
3.87755102041     144.06353528     2.82908897528     353.995884735     291.161345728     2.9779474184     739.921486101
4.28571428571     131.871339843     2.43657093171     353.860644374     244.367715262     2.43195411453     673.147900865
4.69387755102     118.626808624     2.19763455206     311.386103063     227.329303566     2.18657493943     701.748181807
5.10204081633     104.805355732     2.02452673605     274.858194663     192.315136709     2.05814136369     559.965743
5.51020408163     93.0517432851     2.00112703774     243.05776296     159.682811215     1.99840250506     461.997892391
5.91836734694     65.372422899     1.52319937378     183.331957618     104.891673207     1.53101973606     283.968928382
6.32653061224     60.7640232611     1.3380931751     157.343897559     96.8108980592     1.3595596722     253.658840705
6.73469387755     63.6142858532     1.14090291787     184.547455407     101.950681386     1.14163483806     271.086645877
7.14285714286     44.2645209083     0.877016253391     133.994529451     65.9583968751     0.877347219679     158.263771207
7.55102040816     37.8759663234     0.800139927774     106.814214621     49.4426930652     0.808189716605     121.414913302
7.95918367347     29.3846474791     0.699250723466     88.8066136003     39.6260279902     0.697893864562     119.514704697
8.36734693878     26.7478064664     0.580760926679     89.6161842252     35.075645823     0.580973692795     98.2137201775
8.77551020408     26.7605083642     0.806735875018     83.4390966773     35.5525784016     0.806091665064     95.2371072914
9.18367346939     18.1269254623     0.478940077698     48.8908487327     23.3950422472     0.481127423102     56.86322477
9.59183673469     19.9923715605     0.450989944824     57.8728562558     24.0352414848     0.449741389529     59.4946522034
10.0     12.6314989675     0.508393933928     31.0072789075     13.8695658187     0.511132163265     32.1338258715
10.4081632653     12.5706519331     0.41486008706     30.7406377491     14.4768343222     0.415063479617     30.9373204527
10.8163265306     10.02080462     0.339926878943     25.2847460594     11.0627897993     0.339697124711     24.176577604
11.2244897959     6.43557398046     0.342669054818     13.4476111897     7.00780936847     0.343951764427     13.7630596015
11.6326530612     5.34033652297     0.329720840486     10.9572096658     5.61078958676     0.32833472782     11.0881084655
12.0408163265     4.94705709021     0.290656829533     9.15938916428     5.23589604273     0.291384338089     9.41201535353
12.4489795918     4.19602780184     0.290375333599     8.7616905242     4.36417745457     0.289673199361     9.0939802401
12.8571428571     3.52088993117     0.270544073678     6.91866515605     3.59477599414     0.270567373834     7.00736279766
13.2653061224     2.80019777784     0.252855871777     5.62920467592     2.84552816393     0.253223365169     5.56863929982
13.6734693878     3.29480038312     0.224930874772     5.7847736897     3.39892183076     0.22479736772     5.83107640468
14.0816326531     3.06161870108     0.250420963596     6.0777927712     3.1357727293     0.250156369607     6.14109291295
14.4897959184     2.56991936602     0.219841900131     5.35129988867     2.61046640934     0.220016395043     5.30616585744
14.8979591837     2.62963927942     0.217967496347     5.03816504652     2.6599794635     0.21776879617     5.01941492091
15.306122449     2.14772182921     0.199023244807     4.5002700092     2.16742389141     0.198784876965     4.49332540379
15.7142857143     2.41194061587     0.239456768804     4.91219473532     2.42980763548     0.240186890978     5.05761502243
16.1224489796     1.82940915823     0.205772635425     3.9937762826     1.83772830356     0.206464507616     4.07436720132
16.5306122449     2.11654257822     0.160973873356     4.36501401251     2.13845754016     0.161110669987     4.38014782318
16.9387755102     1.96386410075     0.192438703157     4.61234995472     1.97460242045     0.192331693419     4.64381213592
17.3469387755     2.03403184016     0.21183880114     4.56133197038     2.04641473948     0.21132510748     4.69970918115
17.7551020408     1.6334176341     0.145581593369     3.91395049388     1.64379329953     0.145806609771     3.93007233672
18.1632653061     1.23555350375     0.204521039975     2.70763441311     1.23857066117     0.20508656916     2.71326481255
18.5714285714     2.15844124312     0.122236826124     5.88191799498     2.17452380298     0.122175361883     6.03580973652
18.9795918367     1.4803280482     0.12145530729     3.31701437228     1.4879938187     0.121719500222     3.33297278828
19.387755102     2.28504538344     2.28504538344     2.28504538344     2.28973085738     2.28973085738     2.28973085738
19.7959183673     0.0     0.0     0.0     0.0     0.0     0.0
