    1    23  1.038567e+01  2.111167e-02  2.305666e-02  1.749173e-01  3.823426e+01  4.258608e+00  4.921406e+01  5.021837e+01  3.612672e+01  2.013043e+03  5.805790e+00  3.574660e+00  6.933175e+00  1.593065e+00  1.004542e+00  8.505709e+01  1.870188e-01  4.670646e+01 
    1    27  2.225461e+02  5.680000e-03  6.276777e-03  1.665201e-01  1.438591e+01  1.359678e+01  3.422317e-01  5.945272e+01  1.374763e+01  1.030509e+03  7.846977e-01  5.411073e-01  9.612864e-01  6.048849e-01  3.838137e-01  5.554434e+01  4.919596e-02  5.544820e+01 
    1    28  8.982047e+00  1.094877e-01  7.143346e-02  2.939444e-01  3.268417e+01  1.975689e+01  7.879605e+01  2.683898e+01  1.029342e+01  3.594568e+04  5.789368e+00  3.293661e+00  5.464071e+00  2.974288e+00  2.453319e+00  7.926608e+01  1.156657e-01  8.010169e+01 
    1    30  2.601561e+01  2.440349e-02  3.183481e-02  3.478352e-01  4.303912e+01  3.616173e+01  8.391439e+00  7.326913e+01  1.758726e+01  4.136870e+04  5.813954e+00  3.565143e+00  2.597747e+01  5.066940e+01  3.328227e+00  3.267912e+01  1.170846e-01  2.576820e+01 
    1    31  6.725128e+01  6.561656e-04  4.634051e-04  9.601927e-02  1.414641e+01  4.112428e+00  5.206970e-01  1.855750e+01  2.979510e+00  5.767161e+02  3.675373e+00  1.655746e+00  3.075310e+00  1.229574e+00  1.063325e+00  1.030193e+02  7.200158e-03  5.832859e+01 
    1    33  1.046781e+02  1.146851e-03  4.629259e-03  6.890300e-02  1.472213e+01  1.277903e+00  1.337209e+00  7.712522e+01  5.683768e+00  1.672697e+03  7.137556e-01  4.442919e-01  4.193330e-01  4.782651e-01  3.863664e-01  1.554729e+02  1.911500e-01  3.389981e+01 
    1    34  3.284663e+01  5.010937e-01  5.155852e-01  2.247334e+00  1.945860e+02  8.826176e+01  3.044402e+00  1.463266e+02  4.976836e+01  1.033461e+04  2.211548e+00  1.281907e+00  4.106640e+00  2.824837e+00  5.303564e-01  8.745110e+01  3.106143e-02  8.746096e+01 
    1    38  1.040795e+02  8.672666e-05  6.301616e-05  6.941167e-02  9.426518e+00  2.197139e+00  5.670059e-02  2.838938e+00  1.851503e-01  2.389511e+02  3.963722e-01  1.661759e-01  4.786503e-01  3.962035e-01  1.929192e-01  4.733168e+01  1.491363e-03  3.746876e+01 
    1    40  8.114508e+00  6.256080e-01  3.701743e-01  5.043605e-01  8.485286e+02  5.391695e+02  5.577633e+01  7.607953e+00  4.096719e+00  6.410982e+06  1.397232e+01  7.963259e+00  2.240441e+00  1.071658e+00  4.059567e-02  1.112251e+02  2.017702e-02  4.678431e+01 
    1    41  6.026745e+01  8.086669e-03  1.713147e-02  5.250473e-01  9.120956e+01  3.121354e+01  3.024951e+00  3.557076e+01  3.459708e+00  2.295424e+03  6.867188e+00  3.196912e+00  1.464125e+01  9.118514e+00  2.253927e+00  5.974604e+01  1.873718e-01  5.270562e+01 
    1    42  2.257424e+02  2.445219e-04  1.478052e-03  2.224393e-02  6.331733e+00  1.462221e+00  2.228457e+00  1.574417e+02  9.858248e+01  2.456418e+02  9.286324e-01  8.291058e-01  9.902643e-01  8.767290e-01  3.715350e-01  9.578910e+01  5.061697e-02  1.568492e+01 
    1    45  3.090240e+01  1.535707e-01  1.096379e-01  1.074162e+00  3.874656e+05  2.309075e+05  3.028511e+01  8.826224e+01  2.790783e+01  4.551596e+04  3.044204e+02  1.014309e+02  1.276093e+00  3.261261e-01  2.148815e-01  4.710199e+02  6.200519e-02  2.734023e+02 
    1    46  1.789387e+02  1.600743e-03  1.422109e-03  1.682476e-01  1.036308e+00  1.559797e-01  9.188330e-02  1.135450e+01  8.955134e-01  1.400915e+03  5.396459e-01  1.403366e-01  6.949608e-01  1.362109e+00  9.651994e-02  1.659958e+02  6.863403e-02  1.081454e+01 
    1    47  1.149187e+02  6.078326e-03  8.942521e-03  4.434590e-02  1.074340e+00  1.369748e-01  1.482647e+00  5.379981e+00  1.249082e+00  1.442704e+02  6.184902e-01  1.368179e-01  3.546898e-01  2.782202e-01  3.534323e-02  1.718985e+01  6.650028e-02  8.351096e+00 
    1    48  3.096007e+02  4.211652e-04  3.345761e-04  1.647818e-02  1.358217e+00  5.454838e-01  1.920342e-01  9.490271e+00  2.767079e+00  1.104536e+03  7.276254e-01  1.379778e-01  5.121858e-01  7.599899e-01  9.993873e-02  4.773023e+00  1.126214e-02  4.589338e+00 
    1    51  6.420320e+01  2.767362e-03  2.191427e-03  4.963463e-02  7.510767e-01  2.184926e-01  6.363039e-01  4.113000e-01  2.561792e-01  2.494402e+03  2.514827e-01  1.586040e-01  2.236076e+00  3.768088e-01  5.376827e-02  1.774556e+01  1.924006e-02  1.130980e+01 
    1    52  1.182868e+01  1.264323e-01  6.382481e-02  5.827133e-01  1.194300e+03  3.826591e+02  6.022473e+01  1.943516e+01  6.920983e+00  7.401997e+05  3.296689e+00  2.128692e+00  3.344034e+00  5.080139e-01  3.211478e-01  2.681175e+01  3.564333e-02  3.828453e+01 
    1    55  5.139851e+01  1.857321e-03  2.739515e-03  9.542582e-02  2.601732e+01  1.131847e+01  1.894831e+00  1.842072e+01  1.229216e+01  9.543562e+03  9.313923e+00  7.221737e-01  4.627855e+00  1.103039e+01  1.553417e+00  5.151775e+02  2.710623e-02  2.005295e+01 
    1    56  1.094387e+01  6.599399e-01  7.212163e-01  2.583862e+00  1.777573e+05  6.695290e+04  5.953677e+01  2.458786e+02  3.556760e+01  4.199165e+06  1.603969e+02  7.032666e+01  5.358444e+00  6.154693e+00  7.693871e-01  7.267355e+02  2.768704e+02  1.091540e+03 
    1    57  8.339097e+00  2.721024e-01  1.525497e-01  1.001511e+00  2.482403e+04  1.707366e+04  1.334630e+01  1.012422e+02  1.837710e+01  1.483377e+05  4.003883e+01  1.454939e+01  4.973898e+01  2.055223e+01  1.418253e-01  4.801896e+01  3.033707e-02  3.126996e+01 
    1    58  2.156278e+01  3.369120e-03  3.120914e-03  8.160147e-01  4.676428e+02  1.691566e+02  2.521011e+00  4.141502e+01  1.894900e+01  4.334215e+04  3.565991e+01  1.918192e+01  5.381706e+01  6.257200e+01  1.910525e+01  2.873982e+02  1.154690e-02  1.014841e+02 
    1    60  2.169949e+02  5.894222e-04  2.294686e-03  3.232904e-02  5.145941e+00  1.690977e+00  1.494851e+00  1.127629e+02  3.565922e+01  2.789065e+03  8.538441e-01  3.838526e-01  1.581437e+00  7.877142e-01  1.003610e-01  2.326585e+01  2.110797e-02  5.846775e+00 
    1    61  5.797119e+01  1.253148e-01  1.370642e-01  3.988324e-01  6.804562e+01  3.656877e+01  1.451946e+00  1.022666e+02  3.128471e+01  2.441568e+03  1.288415e+00  8.012448e-01  2.539908e+00  3.205002e+00  2.281429e-01  1.749226e+01  2.272164e-02  1.795409e+01 
    1    62  7.862378e+01  2.146409e-03  8.306036e-03  1.455825e-01  1.297882e+01  7.556524e+00  2.479088e+00  7.111362e+00  1.253647e+00  6.334506e+03  5.052900e+00  1.354635e+00  2.126716e+00  1.524528e+00  2.596425e-01  3.671301e+01  1.062203e-01  2.556086e+01 
    1    63  2.908150e+01  2.675760e-02  1.956248e-02  6.299525e-02  2.388789e+00  1.116817e+00  8.105022e+00  3.855571e+00  1.185493e+00  6.622264e+03  1.473923e+00  3.188693e-01  6.881373e-01  1.486387e+00  4.097677e-02  5.078541e+01  4.236513e-02  5.052084e+01 
    1    64  8.256621e+02  2.344914e-03  1.533557e-03  9.830002e-03  3.897638e-01  2.068327e-01  6.832061e-01  6.566803e-01  2.019495e-01  5.407441e+02  6.064595e-02  3.738360e-02  1.308924e-01  1.525689e-01  9.151399e-03  4.856861e-01  8.837919e-04  3.960937e-01 
    1    66  6.762990e+01  1.910016e-03  1.512292e-03  1.530892e-01  2.141380e+01  9.941227e+00  4.220722e-01  2.902351e+01  4.891542e+00  2.593102e+03  5.338634e+00  3.160484e+00  1.467404e+01  2.418139e+01  4.190405e-01  5.928918e+02  7.225772e-01  5.275824e+02 
    1    67  1.740415e+02  1.047733e-03  2.283450e-03  1.427148e-02  3.155220e+00  9.705041e-01  9.253595e-01  8.946322e+00  1.359788e+00  1.313666e+03  1.201633e+00  2.127981e-01  6.125324e-01  2.023382e+00  3.877111e-02  3.702791e+01  1.009269e-01  1.888155e+01 
    1    69  1.502667e+02  4.648943e-04  3.658084e-04  1.587009e-02  9.545580e-02  3.423030e-02  4.142229e-01  7.005441e+00  1.294647e+00  6.266403e+02  7.016952e-02  4.150753e-02  1.113491e-01  4.179246e-01  2.810082e-02  8.402072e+00  2.532475e-03  4.229063e+00 
    1    76  3.481111e+01  1.347399e-02  2.003728e-02  3.265468e-01  9.199478e+00  4.787476e+00  4.779849e+00  5.044548e+02  1.203646e+02  1.680911e+04  5.037240e+00  3.791504e+00  1.493588e+01  8.253827e+00  1.374545e+00  5.372263e+02  2.176268e-01  5.384113e+01 
    1    78  1.710622e+02  7.174565e-03  1.222413e-02  6.732912e-02  8.509096e+00  3.453636e+00  2.697586e+00  2.278435e+01  8.467134e+00  6.055741e+03  2.757863e+00  1.089562e+00  1.089180e+00  2.746663e+00  1.312758e+00  7.075768e+00  1.403467e-02  3.470513e+00 
    1    80  3.369033e+01  7.394537e-03  9.118237e-03  6.821554e-02  1.025675e+01  2.606323e+00  5.969279e+00  9.505480e+01  3.422366e+01  1.271855e+04  2.566429e+00  1.866418e+00  2.841081e+00  4.127805e+00  6.087749e-01  7.258838e+01  1.830987e-01  4.893768e+01 
    1    81  1.112623e+03  7.795466e-04  1.795647e-03  2.464897e-02  3.583874e+00  1.936350e+00  1.029818e-01  2.170030e+00  5.504304e-01  6.953389e+02  1.292283e+00  1.699745e-01  3.323022e-01  1.985710e+00  7.213528e-02  4.843319e+00  1.222784e-02  1.060344e+00 
    1    82  2.990131e+02  4.952320e-02  3.974527e-02  1.141598e-01  1.218127e+01  6.880250e+00  3.309423e-01  7.882536e+00  3.291652e+00  1.774586e+03  2.794522e-01  1.772288e-01  3.595479e-01  2.360783e-01  4.484965e-02  2.327340e+00  3.809138e-03  2.398780e+00 
    2     3  3.858075e+01  2.553433e-03  1.990596e-03  6.164007e-02  2.083161e+00  1.109164e+00  4.865303e+00  1.918690e+01  9.649638e+00  9.016554e+02  1.192914e+00  7.537589e-01  1.977637e+00  1.761303e+00  1.706867e-01  2.781613e+01  4.175458e-02  2.301464e+01 
    2     4  7.051211e+01  4.091499e-04  4.754710e-04  1.459197e-01  2.400173e+01  8.220502e+00  9.253239e-02  2.865587e+01  1.168529e+01  1.529712e+02  8.075316e+00  7.024091e-01  6.301639e+00  5.059678e-01  3.163942e-01  5.142589e+01  7.208896e-04  1.125311e+01 
    2     6  4.564384e+01  3.056930e-01  1.468197e-01  7.980928e-01  1.530716e+05  3.304483e+04  2.340670e+00  1.012712e+02  1.771012e+01  1.626771e+05  6.906485e+01  1.014064e+01  1.044957e+00  9.986557e-01  7.156180e-01  1.592566e+01  2.819771e-01  9.329730e+01 
    2     9  4.634046e+01  2.758965e-04  1.282606e-04  3.646764e-01  2.485937e+01  6.967883e+00  4.587249e-01  1.490382e+01  3.111049e+00  4.822315e+02  1.270635e+00  7.281254e-01  1.623707e+00  6.879061e-01  4.582442e-01  1.318755e+02  4.214703e-03  7.441497e+01 
    2    11  1.884214e+02  3.478322e-03  2.751632e-03  1.382391e-02  9.963520e-01  1.261746e-01  4.862724e-01  5.997472e-01  3.646935e-01  1.952551e+02  2.017788e-01  7.024613e-02  3.982000e-01  2.300170e-01  3.410810e-02  9.687052e+00  1.690061e-02  9.403665e+00 
    2    16  7.217727e+01  4.885644e-04  2.350523e-04  5.226705e-02  7.258786e+00  4.675673e+00  1.614814e-01  7.170499e+00  1.343221e+00  6.743615e+02  1.818598e+00  6.244206e-01  2.160199e+00  1.206028e+00  6.475138e-01  9.679660e+01  5.294018e-03  4.822885e+01 
    2    17  1.298939e+02  2.632641e-02  7.324729e-02  9.966031e-01  7.177554e+01  2.120690e+01  7.045587e-01  5.280882e+01  1.561538e+01  6.126308e+03  8.595208e+00  2.328077e+00  5.453012e+00  1.187177e+01  1.535527e+00  4.243558e+01  5.620191e-02  4.053045e+01 
    2    18  1.034355e+01  4.417815e-01  2.999197e-01  7.590799e-01  5.139966e+05  3.811894e+05  1.684062e+01  1.136926e+02  5.854014e+01  4.061206e+04  4.106228e+02  2.821090e+02  3.419844e+00  5.991614e-01  1.658028e-01  4.070547e+02  4.610293e-01  2.860669e+02 
    2    19  6.506550e+01  2.845466e-02  6.783042e-02  2.398217e-01  3.707198e+01  1.011367e+01  4.910756e+00  4.483320e+01  3.122734e+01  8.525051e+02  1.281256e+00  1.209191e+00  1.487467e+00  5.935375e-01  5.113995e-01  6.179192e+01  1.173711e-01  4.016778e+01 
    2    21  2.035387e+01  1.875169e-03  1.156830e-03  2.097785e-01  2.297530e+01  2.271677e+01  3.519153e-01  9.959824e+00  3.381773e+00  3.363241e+03  7.786360e+00  1.749743e+00  1.799809e+01  2.584009e+00  8.692569e-01  1.779629e+03  6.721578e-01  1.665806e+03 
    2    24  9.310965e+01  2.195878e-03  2.561619e-03  2.007864e-01  1.794330e+01  9.337709e+00  3.999226e-01  1.618904e+00  5.528862e-01  1.820629e+03  2.147778e+00  9.325213e-01  4.854343e+00  7.440121e+00  1.338443e+00  1.191350e+02  4.781441e-02  4.970289e+01 
    2    26  2.200656e+01  2.500187e-01  3.951882e-01  2.892926e+00  1.333532e+05  4.407435e+04  7.281140e+00  2.311948e+02  1.525739e+01  3.995343e+05  7.409255e+01  1.956936e+01  3.603910e+00  5.458506e+00  1.312277e-01  3.681143e+01  1.213089e+00  1.027588e+02 
    2    27  1.646971e+02  4.274496e-04  3.522497e-04  8.469562e-02  6.814342e+00  1.913009e+00  1.422124e-01  9.630593e+00  3.224871e+00  8.061081e+02  1.640512e+00  1.377565e+00  1.696890e+00  2.675594e+00  5.482741e-01  7.410224e+01  8.593720e-03  2.948031e+01 
    2    29  4.127772e+01  1.975664e-02  1.666805e-02  2.371562e-02  7.166453e+00  8.780644e-01  1.320394e+01  8.687922e+00  5.147193e+00  3.321822e+03  7.879072e-01  3.504583e-01  1.478375e+00  2.563992e-01  1.948860e-01  1.950584e+01  4.158639e-02  9.662634e+00 
    2    30  3.306975e+01  7.869910e-04  2.280601e-03  2.177681e-02  1.538593e-01  7.941752e-02  7.496097e+00  2.471900e+01  3.669642e+00  2.970070e+04  1.622767e+00  1.700634e-02  2.676365e+00  1.806326e+00  2.052762e-01  3.002050e+02  9.502874e-01  4.591764e+01 
    2    31  6.470364e+01  1.123593e-03  1.132841e-03  2.717666e-01  1.711761e+01  1.155507e+01  4.492784e-01  1.225532e+01  4.792692e+00  2.103908e+03  4.046637e+00  2.641127e+00  7.659065e+00  4.419295e+00  2.167932e+00  4.270092e+01  4.051437e-03  2.126555e+01 
    2    35  8.877015e+00  1.334664e+00  1.082511e+00  2.918550e+00  1.205773e+06  7.621630e+05  1.137842e+01  4.711380e+02  1.575837e+02  1.141619e+05  7.946079e+02  5.072928e+02  1.489151e+01  1.269884e+01  9.287527e-01  4.577172e+02  7.059188e-01  1.964436e+02 
    2    36  5.634588e+01  3.252927e-01  2.448684e-01  1.351294e+00  2.592359e+02  7.325501e+01  1.163583e+01  4.913757e+01  2.261958e+01  1.811155e+04  1.577445e+00  7.148390e-01  1.814016e+00  1.780724e+00  3.650352e-01  8.812625e+00  1.410869e-02  1.076170e+01 
    2    37  2.423325e+01  6.950215e-02  4.904214e-02  4.104228e-01  1.238489e+01  4.841392e+00  1.338595e+01  3.156266e+01  2.167092e+01  1.016051e+04  4.438259e+00  7.347571e-01  8.173794e+00  5.621157e+00  4.190407e-01  4.528482e+01  7.123807e-02  3.082286e+01 
    2    38  1.071337e+02  7.389863e-04  5.769404e-04  2.131737e-01  3.018576e+01  9.350869e+00  2.076896e-01  2.163122e+01  4.789432e+00  2.531183e+03  5.069035e+00  2.503084e+00  4.272540e+00  6.202166e+00  2.475007e+00  1.093175e+02  1.950994e-02  7.470494e+01 
    2    40  1.559967e+02  1.187211e-03  5.074139e-03  6.479740e-02  8.270962e+00  3.786686e+00  1.068288e+00  6.576083e+01  1.150079e+01  3.332098e+03  3.386696e+00  4.448244e-01  6.656588e+00  1.368388e+00  1.055142e-01  8.307049e+01  1.047768e-01  2.283494e+01 
    2    43  2.830914e+02  6.672177e-04  4.713053e-04  8.246930e-02  4.023501e+00  1.540204e+00  1.333251e-01  3.347080e+00  6.496288e-01  4.759967e+02  9.273176e-01  7.501123e-01  1.278349e+00  9.029866e-01  6.354642e-01  6.444553e+01  4.281754e-02  3.501932e+01 
    2    45  9.077740e+01  6.770255e-03  1.257855e-02  1.819589e-01  2.011130e+01  1.217789e+01  2.482357e+00  2.184176e+01  1.349030e+00  4.679303e+02  2.669177e+00  1.612979e+00  4.430098e+00  4.295124e+00  4.774160e-01  4.086094e+01  6.343580e-02  1.733552e+01 
    2    50  4.670476e+01  1.266141e-03  1.271120e-03  6.420422e-02  1.688565e+01  1.495643e+01  1.507802e+00  2.624244e+02  2.119405e+01  1.752150e+03  4.629640e+00  1.462691e+00  4.864012e+00  5.160759e+00  1.744064e+00  3.388920e+02  3.283939e-02  7.507351e+01 
    2    52  1.059225e+02  3.069587e-04  2.186199e-04  2.871476e-02  9.495253e+00  3.461761e+00  2.099290e-01  3.713822e+00  1.016765e+00  1.287628e+03  3.399741e+00  1.142485e+00  8.877581e+00  3.105342e+00  6.724843e-01  5.620546e+01  1.938023e-03  2.204991e+01 
    2    53  7.174244e+01  1.981437e-03  1.620304e-03  7.903897e-02  5.383254e+00  3.684052e+00  7.565870e-01  4.582107e+00  3.950125e+00  2.893080e+03  2.318480e+00  7.757498e-01  2.780989e+00  2.355424e+00  6.751004e-01  1.465392e+01  2.934546e-02  1.388879e+01 
    2    57  9.786216e+01  3.115326e-03  4.824784e-03  1.772325e-01  5.830522e+01  4.911954e+01  6.354131e-01  2.417318e+02  1.789290e+02  3.108375e+03  4.050849e+00  3.282512e+00  4.064607e+00  4.893468e+00  3.051963e+00  1.217220e+02  1.827900e-01  5.644892e+01 
    2    59  1.630144e+01  4.790154e-01  3.525810e-01  6.535858e-01  2.784072e+02  6.671002e+01  4.070523e+00  1.065987e+02  5.379427e+01  3.196116e+04  2.959365e+00  1.373232e+00  5.280171e+00  1.816006e+00  3.564687e-01  5.794990e+01  5.221670e-02  5.987337e+01 
    2    60  7.588909e+01  1.430999e-03  1.192311e-03  2.646474e-02  1.936553e+00  8.203774e-01  7.935430e-01  2.483864e+01  1.360571e+01  3.830218e+02  3.694051e-01  2.048901e-01  1.036527e+00  8.816286e-01  4.729967e-02  1.356559e+01  1.657365e-02  1.231259e+01 
    2    62  2.007615e+01  4.327868e-01  2.914047e-01  3.302651e+00  2.233635e+05  3.151662e+04  8.726417e+00  1.446673e+02  3.275649e+01  1.678293e+05  1.115687e+02  1.129921e+01  1.527196e+00  1.275274e+00  9.728997e-01  2.618455e+01  6.594719e-01  6.164685e+01 
    2    63  1.953433e+02  3.261324e-04  4.717552e-06  1.133838e-01  1.308943e+00  2.027958e-01  2.116821e-01  1.006422e+01  2.027592e+00  7.776013e+01  1.377778e+00  1.129542e-01  5.339464e-01  1.228794e+00  3.225041e-02  7.855716e+02  1.592028e-02  9.108543e+00 
    2    66  1.228514e+01  3.819804e-01  2.392305e-01  3.087086e-01  1.177457e+06  3.001602e+05  5.671901e+01  2.521906e+02  5.156044e+01  2.913534e+05  5.943674e+02  1.049219e+02  3.446023e+00  1.437655e+00  1.183039e+00  2.021498e+02  1.270868e-01  3.006168e+02 
    2    68  6.935607e+01  1.194981e-02  1.716156e-02  2.089133e-01  1.345321e+00  3.387461e-01  2.349354e+00  1.841161e+00  1.640390e+00  1.042338e+03  1.243603e+00  5.394545e-01  6.413552e-01  9.698783e-01  2.843443e-01  1.058535e+01  9.462164e-02  6.387904e+00 
    2    69  3.524571e+01  4.231390e-03  1.165036e-02  5.571318e-02  6.958012e-01  3.516964e-01  5.820788e+00  6.996615e+01  2.565411e+01  1.869552e+04  9.045282e-01  3.643108e-01  1.625899e+00  7.796680e-01  2.223617e-01  7.403815e+02  1.493660e+00  6.387581e+01 
    2    72  1.770648e+02  1.540707e-03  1.266466e-03  3.455090e-02  1.460775e+01  8.332150e+00  3.695010e-01  1.920833e+01  1.545889e+01  4.726306e+03  5.304614e-01  4.006310e-01  6.478808e-01  8.657838e-01  2.691317e-01  1.129474e+01  4.446056e-02  9.893475e+00 
    3     4  1.766098e+01  1.516337e-02  1.933889e-02  3.744623e-01  3.024137e+01  2.016219e+01  8.107885e+00  3.805143e+02  2.056779e+02  3.293001e+04  2.163665e+00  1.380640e+00  5.997361e+00  1.629301e+00  1.013329e+00  1.467869e+02  4.173928e-01  1.290795e+02 
    3     6  5.568125e+01  1.251367e-04  1.072489e-04  1.726679e-01  8.845059e+01  2.691219e+01  9.945748e-02  3.614894e+00  7.340326e-01  8.996508e+02  1.257255e+00  4.903803e-01  2.576956e+00  2.563474e+00  3.969051e-01  2.989631e+01  1.205196e-03  4.750557e+01 
    3     7  3.251556e+02  8.332947e-03  1.602096e-02  1.931489e-01  1.567680e+01  1.172340e+01  7.091519e-01  1.443598e+01  4.318462e+00  4.541928e+03  1.994029e+00  6.340427e-01  4.900290e+00  5.161697e+00  5.391049e-01  7.339018e+00  1.604943e-02  6.297303e+00 
    3    12  3.448939e+01  1.409820e-01  5.847818e-02  8.728215e-01  9.480362e+04  2.583305e+04  3.536920e+01  3.163989e+01  1.418748e+01  4.038213e+04  9.935104e+01  1.015901e+01  1.585570e+00  6.660454e+00  4.018126e-01  9.899710e+01  1.668741e-02  4.734575e+01 
    3    13  2.515794e+02  1.486686e-03  4.695559e-03  5.219021e-02  1.050242e+01  5.579191e+00  2.384825e+00  4.462807e+01  2.345354e+01  6.774907e+03  6.290548e-01  1.967441e-01  6.413624e-01  9.074827e-03  6.022755e-03  7.109029e+00  1.856347e-02  4.454836e+00 
    3    16  1.235148e+02  3.557497e-03  2.755070e-03  1.278291e-02  8.011093e-02  5.982023e-02  3.769556e+00  1.510439e-01  6.731893e-02  3.240832e+03  9.221862e-02  6.927754e-02  1.278671e-01  6.872011e-02  3.463865e-02  2.655898e+00  3.518004e-03  1.376659e+00 
    3    17  1.266176e+01  1.721902e-01  9.309791e-02  2.752571e-01  9.308108e+03  6.490830e+02  4.005992e+01  2.361791e+01  6.422736e+00  2.548293e+06  8.587466e+00  1.279124e+00  1.949839e+00  5.301049e-01  3.929447e-01  3.026376e+01  2.994659e-02  2.603600e+01 
    3    18  7.256014e+01  1.686574e-03  7.622159e-04  2.669278e-01  2.318703e+01  1.363814e+01  7.179104e-01  4.290336e+00  1.295986e+00  2.220380e+03  2.900155e+00  1.123581e+00  4.473938e+00  1.479341e+01  3.990622e-01  3.724857e+02  2.084321e-03  1.729758e+01 
    3    19  2.367125e+02  6.330619e-04  9.290980e-04  2.371112e-02  1.948626e+00  8.386320e-01  3.961641e-01  1.020456e+01  3.945529e+00  1.531188e+03  7.338472e-01  6.518873e-01  7.222402e-01  8.158048e-01  4.883801e-01  2.324132e+01  2.294467e-02  9.928362e+00 
    3    22  8.463602e+02  3.980000e-04  7.874753e-04  9.882610e-03  7.313816e-01  4.599048e-01  2.752145e-01  1.972633e+01  3.028260e+00  4.474246e+02  1.621758e-01  1.032848e-01  1.747007e-01  2.204538e-01  2.296610e-02  2.074447e+00  2.579674e-03  1.072910e+00 
    3    24  8.568923e+01  7.128905e-04  2.946038e-03  8.853889e-02  1.674987e+01  2.902728e+00  1.491545e+00  1.106860e+02  8.527769e+00  9.150232e+03  4.495644e+00  2.033878e+00  3.850783e+00  4.597620e+00  1.056114e+00  2.581364e+02  2.074255e-02  3.009892e+01 
    3    25  1.524763e+02  2.146333e-04  1.665216e-04  5.806297e-02  5.844140e-01  4.500041e-01  1.405566e-01  1.447482e+02  1.284303e+01  1.294300e+03  1.340160e+00  2.498195e-01  9.930223e-01  2.574066e+00  7.407866e-01  2.966574e+00  8.793952e-03  2.976482e+00 
    3    26  7.070415e+01  5.559120e-02  3.414729e-02  5.730372e-02  5.367520e+04  1.424476e+04  3.759502e+00  2.233865e+01  2.388144e+00  1.974389e+04  3.382235e+01  1.193264e+01  3.349245e-01  2.148219e-01  1.628779e-01  3.355592e+02  1.100743e-02  5.658655e+01 
    3    28  1.745098e+02  3.348542e-03  1.370752e-02  1.152274e-01  1.682410e+01  7.908274e+00  6.964229e-01  4.181400e+01  8.617227e+00  9.839634e+03  1.159140e+01  9.042018e-01  7.552134e+00  1.310062e+01  2.406222e+00  1.327903e+01  5.114943e-02  8.423084e+00 
